Strike price	Vers. num.	Opening price	High	Low	Bid price	Bid volume	Ask price	Ask volume	Diff. to previous day	Last price	Date	Time	Daily settlem. price	Traded contracts	Open interest (adj.)	Open interest date	Last trading day
4,300.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	+0.00%	0.10	03/21/2016	18:32:36	0.10	0	0	03/21/2016	n.a.
4,250.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	+0.00%	0.10	03/21/2016	18:32:36	0.10	0	0	03/21/2016	n.a.
4,200.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	+0.00%	0.10	03/21/2016	18:32:36	0.10	0	0	03/21/2016	n.a.
4,150.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	+0.00%	0.10	03/22/2016	18:46:45	0.10	0	0	03/21/2016	n.a.
4,100.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	+0.00%	0.10	03/21/2016	18:32:36	0.10	0	0	03/21/2016	n.a.
4,050.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	+0.00%	0.10	03/21/2016	18:32:36	0.10	0	0	03/21/2016	n.a.
4,000.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	+0.00%	0.10	03/22/2016	18:46:45	0.10	0	5,000	03/23/2016	n.a.
3,775.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-50.00%	0.10	03/14/2016	18:17:13	0.10	0	46	02/25/2016	n.a.
3,750.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-66.67%	0.10	03/14/2016	18:17:13	0.10	0	37	03/08/2016	n.a.
3,700.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-50.00%	0.10	03/15/2016	19:05:35	0.10	0	162	03/07/2016	n.a.
3,675.00	0	n.a.	n.a.	n.a.	n.a.	0	0.40	0	-50.00%	0.10	03/16/2016	18:50:53	0.10	0	1,028	03/10/2016	n.a.
3,650.00	0	n.a.	n.a.	n.a.	n.a.	0	0.40	0	+200.00%	0.30	03/21/2016	10:50:12	0.10	25	466	03/22/2016	n.a.
3,600.00	0	n.a.	n.a.	n.a.	0.10	0	0.20	0	+0.00%	0.10	03/24/2016	13:25:43	0.10	40	887	03/15/2016	n.a.
3,575.00	0	n.a.	n.a.	n.a.	0.10	0	0.30	0	+0.00%	0.20	03/24/2016	09:33:10	0.20	9	800	03/15/2016	n.a.
3,525.00	0	n.a.	n.a.	n.a.	0.10	0	0.50	0	+33.33%	0.40	03/24/2016	16:12:02	0.30	22	1,553	03/18/2016	n.a.
3,450.00	0	n.a.	n.a.	n.a.	0.50	0	0.80	0	-12.50%	0.70	03/24/2016	18:12:55	0.70	99	2,766	03/22/2016	n.a.
3,425.00	0	n.a.	n.a.	n.a.	0.70	0	1.10	0	-9.09%	1.00	03/24/2016	18:12:55	1.00	0	847	03/16/2016	n.a.
3,400.00	0	n.a.	n.a.	n.a.	1.10	0	1.40	0	-7.14%	1.30	03/24/2016	18:12:55	1.30	6,100	20,758	03/24/2016	n.a.
3,375.00	0	n.a.	n.a.	n.a.	1.50	0	1.90	0	-18.18%	1.80	03/24/2016	18:12:55	1.80	0	1,624	03/24/2016	n.a.
3,350.00	0	n.a.	n.a.	n.a.	2.10	0	2.50	0	-20.00%	2.40	03/24/2016	18:12:55	2.40	31	7,290	03/24/2016	n.a.
3,325.00	0	n.a.	n.a.	n.a.	2.90	0	3.40	0	-23.81%	3.20	03/24/2016	18:12:55	3.20	4,520	8,250	03/24/2016	n.a.
3,300.00	0	n.a.	n.a.	n.a.	4.00	0	4.60	0	-24.14%	4.40	03/24/2016	18:12:55	4.40	326	39,552	03/24/2016	n.a.
3,275.00	0	n.a.	n.a.	n.a.	5.50	0	6.10	0	-26.58%	5.80	03/24/2016	18:12:55	5.80	17	7,628	03/24/2016	n.a.
3,250.00	0	n.a.	n.a.	n.a.	7.50	0	8.20	0	-26.42%	7.80	03/24/2016	18:12:55	7.80	3,555	11,265	03/24/2016	n.a.
3,225.00	0	n.a.	n.a.	n.a.	10.00	0	10.60	0	-27.46%	10.30	03/24/2016	18:12:55	10.30	189	11,751	03/24/2016	n.a.
3,200.00	0	n.a.	n.a.	n.a.	13.20	0	13.90	0	-27.42%	13.50	03/24/2016	18:12:55	13.50	1,531	34,639	03/24/2016	n.a.
3,175.00	0	n.a.	n.a.	n.a.	17.10	0	18.00	0	-27.08%	17.50	03/24/2016	18:12:55	17.50	767	6,596	03/24/2016	n.a.
3,150.00	0	n.a.	n.a.	n.a.	21.90	0	23.00	0	-26.89%	22.30	03/24/2016	18:12:55	22.30	5,647	13,883	03/24/2016	n.a.
3,125.00	0	n.a.	n.a.	n.a.	27.60	0	28.80	0	-26.32%	28.00	03/24/2016	18:12:55	28.00	424	2,276	03/24/2016	n.a.
3,100.00	0	n.a.	n.a.	n.a.	33.90	0	36.00	0	-25.64%	34.80	03/24/2016	18:12:55	34.80	2,333	33,603	03/24/2016	n.a.
3,075.00	0	n.a.	n.a.	n.a.	41.70	0	44.10	0	-24.69%	42.70	03/24/2016	18:12:55	42.70	2,027	27,582	03/24/2016	n.a.
3,050.00	0	n.a.	n.a.	n.a.	50.50	0	53.00	0	-23.86%	51.70	03/24/2016	18:12:55	51.70	112	8,817	03/24/2016	n.a.
3,025.00	0	n.a.	n.a.	n.a.	60.30	0	63.10	0	-22.82%	61.90	03/24/2016	18:12:55	61.90	190	1,091	03/24/2016	n.a.
3,000.00	0	n.a.	n.a.	n.a.	71.10	0	75.70	0	-21.88%	73.20	03/24/2016	18:12:55	73.20	167	16,424	03/24/2016	n.a.
2,975.00	0	n.a.	n.a.	n.a.	83.10	0	87.90	0	-20.96%	85.60	03/24/2016	18:12:55	85.60	36	1,145	03/24/2016	n.a.
2,950.00	0	n.a.	n.a.	n.a.	96.10	0	101.20	0	-19.95%	99.10	03/24/2016	18:12:55	99.10	3	13,266	03/24/2016	n.a.
2,925.00	0	n.a.	n.a.	n.a.	110.10	0	115.60	0	-19.04%	113.50	03/24/2016	18:12:55	113.50	85	367	03/23/2016	n.a.
2,900.00	0	n.a.	n.a.	n.a.	124.90	0	131.20	0	-18.17%	128.80	03/24/2016	18:12:55	128.80	13	3,025	03/24/2016	n.a.
2,875.00	0	n.a.	n.a.	n.a.	140.60	0	149.80	0	-17.33%	145.00	03/24/2016	18:12:55	145.00	0	955	03/15/2016	n.a.
